Why WRB O
actually RB O
called VBN O
" JJ O
responses NNS O
. . O

'' '' O
There EX O
are VBP O
27 CD O
response NN O
codes NNS O
that IN O
the DT O
C2 NNP O
can MD O
use VB O
to TO O
make VB O
requests NNS O
to TO O
the DT O
trojan NN O
, , O
which WDT O
pretty RB O
much JJ O
match VB O
what WP O
's VBZ O
listed VBN O
in IN O
the DT O
capabilities NNS O
section NN O
. . O

Error NNP O
Registration NNP O
Ok NNP O
Empty NNP O
SendSMS NNP O
RequestGoogleCC NNP O
Wipe NNP O
OpenBrowser NNP O
SendUSSD NNP O
RequestSMSList NNP O
RequestAppList NNP O
RequestLocation NNP O
ShowNotification NNP O
SetLockPassword NNP O
LockNow NNP O
MuteSound NNP O
LoadScript NNP O
LoadPlugin NNP O
ServerChange NNP O
StartApp NNP O
CallPhone NNP O
SetPingTimer NNP O
SMSBroadcast NNP O
RequestContacts NNP O
AddInject NNP O
RemoveInject NNP O
Evaluate NNP O
Another DT O
feature NN O
of IN O
this DT O
trojan NN O
is VBZ O
the DT O
ability NN O
to TO O
register VB O
injects NNS O
, , O
which WDT O
are VBP O
JavaScript NNP O
snippets NNS O
of IN O
code NN O
. . O

These DT O
will MD O
be VB O
executed VBN O
in IN O
a DT O
WebView NNP O
object NN O
created VBN O
by IN O
the DT O
trojan NN O
. . O

This DT O
gives VBZ O
the DT O
operators NNS O
the DT O
capability NN O
to TO O
trick VB O
the DT O
user NN O
into IN O
accessing VBG O
any DT O
site NN O
while IN O
stealing VBG O
the DT O
user NN O
's POS O
cookies NNS O
or CC O
forging VBG O
form NN O
fields NNS O
, , O
like IN O
account NN O
numbers NNS O
or CC O
phone NN O
numbers NNS O
. . O

Trojan NN O
activity NN O
At IN O
the DT O
time NN O
of IN O
the DT O
writing NN O
of IN O
this DT O
post NN O
, , O
all DT O
URLs NNP O
( ( O
see VB O
IOC NNP O
section NN O
) ) O
found VBD O
on IN O
the DT O
sample NN O
were VBD O
inactive JJ O
, , O
and CC O
it PRP O
does VBZ O
not RB O
seem VB O
to TO O
be VB O
widespread JJ O
. . O

There EX O
are VBP O
some DT O
indicators NNS O
that IN O
this DT O
sample NN O
is VBZ O
just RB O
a DT O
test NN O
sample NN O
on IN O
its PRP$ O
final JJ O
stages NNS O
of IN O
development NN O
. . O

There EX O
are VBP O
several JJ O
strings NNS O
and CC O
labels NNS O
still RB O
mentioning VBG O
'test JJS O
' '' O
or CC O
'testcc POS O
' '' O
— NNS O
even RB O
the DT O
URL NNP O
used VBD O
for IN O
the DT O
credit NN O
card NN O
data NNS O
exfiltration NN O
is VBZ O
named VBN O
" JJ O
testcc.php NN B-Indicator
. . O

'' '' O
Debug NNP O
information NN O
on IN O
logcat NN O
Another DT O
indicator NN O
is VBZ O
the DT O
amount NN O
of IN O
debugging VBG O
information NN O
the DT O
trojan NN O
is VBZ O
still RB O
generating VBG O
— PRP O
a DT O
production-level JJ O
trojan NN O
would MD O
keep VB O
its PRP$ O
logging NN O
to TO O
a DT O
minimum NN O
. . O

The DT O
only JJ O
sample NN O
was VBD O
found VBN O
on IN O
public JJ O
repositories NNS O
and CC O
almost RB O
seemed VBD O
to TO O
indicate VB O
a DT O
test NN O
run NN O
to TO O
determine VB O
the DT O
detection NN O
ratio NN O
of IN O
the DT O
sample NN O
. . O

We PRP O
have VBP O
observed VBN O
this DT O
trojan NN O
being VBG O
submitted VBN O
to TO O
public JJ O
antivirus NN O
testing VBG O
platforms NNS O
, , O
once RB O
as IN O
a DT O
package NN O
and CC O
once RB O
for IN O
each DT O
DLL NNP O
to TO O
determine VB O
the DT O
detection NN O
ratio NN O
. . O

The DT O
sample NN O
analyzed VBD O
was VBD O
targeted VBN O
at IN O
Russian-speaking NNP O
users NNS O
, , O
as IN O
most JJS O
of IN O
the DT O
user JJ O
interaction NN O
pages NNS O
are VBP O
written VBN O
in IN O
Russian NNP O
. . O

However RB O
, , O
given VBN O
the DT O
way NN O
the DT O
trojan NN O
is VBZ O
built VBN O
, , O
it PRP O
is VBZ O
highly RB O
customizable JJ O
, , O
meaning VBG O
that IN O
adapting VBG O
it PRP O
to TO O
a DT O
different JJ O
language NN O
would MD O
be VB O
extremely RB O
easy JJ O
. . O

The DT O
wide JJ O
range NN O
of IN O
capabilities NNS O
does VBZ O
n't RB O
limit VB O
this DT O
trojan NN O
to TO O
a DT O
specific JJ O
malicious JJ O
activity NN O
like IN O
a DT O
banking NN O
trojan NN O
or CC O
a DT O
ransomware NN O
. . O

This DT O
makes VBZ O
it PRP O
impossible JJ O
to TO O
create VB O
a DT O
target NN O
profile NN O
. . O

Conclusion NN O
This DT O
trojan NN O
shows VBZ O
a DT O
new JJ O
path NN O
for IN O
threats NNS O
to TO O
evolve VB O
. . O

Having VBG O
the DT O
ability NN O
to TO O
move VB O
code NN O
from IN O
desktops NNS O
to TO O
mobile VB O
platforms NNS O
with IN O
no DT O
effort NN O
, , O
like IN O
the DT O
eCommon.DLL NN B-Indicator
demonstrates VBZ O
that IN O
malicious JJ O
actors NNS O
can MD O
create VB O
hybrid JJ O
threats NNS O
faster RBR O
and CC O
with IN O
fewer JJR O
resources NNS O
involved VBN O
than IN O
ever RB O
before IN O
. . O

This DT O
trojan NN O
's POS O
design NN O
and CC O
implementation NN O
is VBZ O
of IN O
an DT O
uncommonly JJ O
high JJ O
level NN O
, , O
making VBG O
it PRP O
a DT O
dangerous JJ O
threat NN O
. . O

These DT O
kinds NNS O
of IN O
threats NNS O
will MD O
become VB O
more RBR O
common JJ O
, , O
as IN O
more JJR O
and CC O
more JJR O
companies NNS O
decide VBP O
to TO O
publish VB O
their PRP$ O
software NN O
directly RB O
to TO O
consumers NNS O
. . O

There EX O
have VBP O
been VBN O
several JJ O
recent JJ O
examples NNS O
of IN O
companies NNS O
choosing VBG O
to TO O
release VB O
their PRP$ O
software NN O
directly RB O
to TO O
consumers NNS O
, , O
bypassing VBG O
traditional JJ O
storefronts NNS O
. . O

The DT O
average JJ O
user NN O
might MD O
not RB O
have VB O
the DT O
necessary JJ O
skills NNS O
to TO O
distinguish VB O
legitimate JJ O
sites NNS O
from IN O
malicious JJ O
ones NNS O
. . O

We PRP O
've VBP O
seen VBN O
that IN O
this DT O
has VBZ O
been VBN O
the DT O
case NN O
for IN O
many JJ O
years NNS O
with IN O
spear-phishing JJ O
campaigns NNS O
on IN O
desktop NN O
and CC O
mobile JJ O
platforms NNS O
, , O
so RB O
, , O
unfortunately RB O
, , O
it PRP O
does VBZ O
n't RB O
seem VB O
that IN O
this DT O
will MD O
change VB O
any DT O
time NN O
soon RB O
. . O

And CC O
this DT O
just RB O
means VBZ O
attackers NNS O
will MD O
continue VB O
to TO O
be VB O
successful JJ O
. . O

Coverage NNP O
Additional NNP O
ways NNS O
our PRP$ O
customers NNS O
can MD O
detect VB O
and CC O
block VB O
this DT O
threat NN O
are VBP O
listed VBN O
below IN O
. . O

Advanced NNP B-System
Malware NNP I-System
Protection NNP I-System
( ( I-System
AMP NNP I-System
) ) I-System
is VBZ O
ideally RB O
suited VBN O
to TO O
prevent VB O
the DT O
execution NN O
of IN O
the DT O
malware NN O
used VBN O
by IN O
these DT O
threat NN O
actors NNS O
. . O

Cisco NNP B-System
Cloud NNP I-System
Web NNP I-System
Security NNP I-System
( ( I-System
CWS NNP I-System
) ) I-System
or CC O
Web NNP B-System
Security NNP I-System
Appliance NNP I-System
( ( I-System
WSA NNP I-System
) ) I-System
web VBP O
scanning VBG O
prevents NNS O
access NN O
to TO O
malicious JJ O
websites NNS O
and CC O
detects NNS O
malware VBP O
used VBN O
in IN O
these DT O
attacks NNS O
. . O

Email NNP O
Security NNP O
can MD O
block VB O
malicious JJ O
emails NNS O
sent VBN O
by IN O
threat NN O
actors NNS O
as IN O
part NN O
of IN O
their PRP$ O
campaign NN O
. . O

Network NNP O
Security NNP O
appliances NNS O
such JJ O
as IN O
Next-Generation NNP B-System
Firewall NNP I-System
( ( I-System
NGFW NNP I-System
) ) I-System
, , O
Next-Generation NNP B-System
Intrusion NNP I-System
Prevention NNP I-System
System NNP I-System
( ( I-System
NGIPS NNP I-System
) ) I-System
, , O
and CC O
Meraki NNP B-System
MX NNP I-System
can MD O
detect VB O
malicious JJ O
activity NN O
associated VBN O
with IN O
this DT O
threat NN O
. . O

AMP NNP O
Threat NNP O
Grid NNP O
helps VBZ O
identify VB O
malicious JJ O
binaries NNS O
and CC O
build VB O
protection NN O
into IN O
all DT O
Cisco NNP B-Organization
Security NNP O
products NNS O
. . O

Umbrella NN B-System
, , O
our PRP$ O
secure JJ O
internet NN O
gateway NN O
( ( O
SIG NNP O
) ) O
, , O
blocks VBZ O
users NNS O
from IN O
connecting VBG O
to TO O
malicious JJ O
domains NNS O
, , O
IPs NNP O
, , O
and CC O
URLs NNP O
, , O
whether IN O
users NNS O
are VBP O
on IN O
or CC O
off IN O
the DT O
corporate JJ O
network NN O
. . O

Open NNP O
Source NNP O
Snort NNP O
Subscriber NNP O
Rule NNP O
Set NNP O
customers NNS O
can MD O
stay VB O
up RB O
to TO O
date NN O
by IN O
downloading VBG O
the DT O
latest JJS O
rule NN O
pack NN O
available JJ O
for IN O
purchase NN O
on IN O
Snort.org NNP O
. . O

Indicators NNS O
of IN O
compromise NN O
( ( O
IOC NNP O
) ) O
URLs NNP O
hxxp NN B-Indicator
: : I-Indicator
//5.9.33.226:5416 JJ I-Indicator
hxxp NN B-Indicator
: : I-Indicator
//172.110.10.171:85/testcc.php JJ I-Indicator
hxxp NN B-Indicator
: : I-Indicator
//sub1.tdsworker.ru:5555/3ds/ JJ I-Indicator
Hash NNP O
values NNS O
Package.apk NNP B-Indicator
- : O
A342a16082ea53d101f556b50532651cd3e3fdc7d9e0be3aa136680ad9c6a69f NNP B-Indicator
eCommon.dl SYM B-Indicator
- : O
604deb75eedf439766896f05799752de268baf437bf89a7185540627ab4a4bd1 CD B-Indicator

Reznov.dll NNP B-Indicator
- : O
17b8665cdbbb94482ca970a754d11d6e29c46af6390a2d8e8193d8d6a527dec3 CD B-Indicator
Custom NNP O
activity NN O
prefix NN O
com.cact.CAct NN B-Indicator
Cerberus NNP B-Malware
- : O
A DT O
new JJ O
banking NN O
Trojan NN O
from IN O
the DT O
underworld NN O
August NNP O
2019 CD O
In IN O
June NNP O
2019 CD O
, , O
ThreatFabric NNP B-Organization
analysts NNS O
found VBD O
a DT O
new JJ O
Android NNP B-System
malware NN O
, , O
dubbed VBN O
“ JJ O
Cerberus NNP B-Malware
” NNP O
, , O
being VBG O
rented VBN O
out RP O
on IN O
underground JJ O
forums NNS O
. . O

Its PRP$ O
authors NNS O
claim VBP O
that IN O
it PRP O
was VBD O
used VBN O
for IN O
private JJ O
operations NNS O
for IN O
two CD O
years NNS O
preceding VBG O
the DT O
start NN O
of IN O
the DT O
rental NN O
. . O

They PRP O
also RB O
state NN O
that IN O
the DT O
code NN O
is VBZ O
written VBN O
from IN O
scratch NN O
and CC O
is VBZ O
not RB O
using VBG O
parts NNS O
of IN O
other JJ O
existing VBG O
banking NN O
Trojans NNS O
unlike IN O
many JJ O
other JJ O
Trojans NNPS O
that WDT O
are VBP O
either DT O
based VBN O
completely RB O
on IN O
the DT O
source NN O
of IN O
another DT O
Trojan NNP O
( ( O
such JJ O
as IN O
the DT O
leaked JJ O
Anubis NNP B-Malware
source NN O
code NN O
that WDT O
is VBZ O
now RB O
being VBG O
resold VBN O
) ) O
or CC O
at IN O
least JJS O
borrow JJ O
parts NNS O
of IN O
other JJ O
Trojans NNPS O
. . O

After IN O
thorough JJ O
analysis NN O
we PRP O
can MD O
confirm VB O
that DT O
Cerberus NNP B-Malware
was VBD O
indeed RB O
not RB O
based VBN O
on IN O
the DT O
Anubis NNP B-Malware
source NN O
code NN O
. . O

One CD O
peculiar JJ O
thing NN O
about IN O
the DT O
actor NN O
group NN O
behind IN O
this DT O
banking NN O
malware NN O
is VBZ O
that IN O
they PRP O
have VBP O
an DT O
“ JJ O
official NN O
” NNP O
twitter NN B-Organization
account NN O
that IN O
they PRP O
use VBP O
to TO O
post VB O
promotional JJ O
content NN O
( ( O
even RB O
videos NNS O
) ) O
about IN O
the DT O
malware NN O
. . O

Oddly RB O
enough RB O
they PRP O
also RB O
use VBP O
it PRP O
to TO O
make VB O
fun NN O
of IN O
the DT O
AV NNP O
community NN O
, , O
sharing VBG O
detection NN O
screenshots NNS O
from IN O
VirusTotal NNP B-Organization
( ( O
thus RB O
leaking VBG O
IoC NNP O
) ) O
and CC O
even RB O
engaging VBG O
in IN O
discussions NNS O
with IN O
malware NN O
researchers NNS O
directly RB O
The DT O
following VBG O
screenshot NN O
shows NNS O
tweets NNS O
from IN O
their PRP$ O
advertisement NN O
campaign NN O
: : O
That DT O
unusual JJ O
behavior NN O
could MD O
be VB O
explained VBN O
by IN O
the DT O
combination NN O
of IN O
the DT O
need NN O
for IN O
attention NN O
and CC O
a DT O
probable JJ O
lack NN O
of IN O
experience NN O
. . O

What WP O
is VBZ O
sure JJ O
is VBZ O
that IN O
the DT O
gap NN O
in IN O
the DT O
Android NNP B-System
banking NN O
malware NN O
rental JJ O
business NN O
left VBD O
open JJ O
after IN O
the DT O
rental NN O
of IN O
the DT O
Anubis NNP B-Malware
2 CD I-Malware
and CC O
RedAlert NNP B-Malware
2 CD I-Malware
Trojans NNPS O
ended VBD O
provides VBZ O
a DT O
good JJ O
opportunity NN O
for IN O
the DT O
actors NNS O
behind IN O
Cerberus NNP B-Malware
to TO O
grow VB O
their PRP$ O
business NN O
quickly RB O
. . O

The DT O
Android NNP B-System
banking NN O
Trojan NNP O
rental NN O
business NN O
Rental NNP O
of IN O
banking NN O
Trojans NNPS O
is VBZ O
not RB O
new JJ O
. . O

It PRP O
was VBD O
an DT O
existing VBG O
business NN O
model NN O
when WRB O
computer-based JJ O
banking NN O
malware NN O
was VBD O
the DT O
only JJ O
form NN O
of IN O
banking NN O
malware NN O
and CC O
has VBZ O
shifted VBN O
to TO O
the DT O
Android NNP B-System
equivalent NN O
a DT O
few JJ O
years NNS O
later RB O
. . O

The DT O
life NN O
span NN O
of IN O
Android NNP B-System
banking NN O
malware NN O
is VBZ O
limited VBN O
to TO O
either CC O
the DT O
will MD O
of IN O
its PRP$ O
author NN O
( ( O
s PRP O
) ) O
to TO O
support VB O
it PRP O
or CC O
the DT O
arrest NN O
of IN O
those DT O
actors NNS O
. . O

This DT O
malware-life-cycle NN O
has VBZ O
been VBN O
observed VBN O
to TO O
reoccur VB O
every DT O
few JJ O
years NNS O
, , O
bringing VBG O
new JJ O
malware NN O
families NNS O
into IN O
light NN O
. . O

Each DT O
time NN O
a DT O
rented VBN O
malware NN O
reaches VBZ O
the DT O
end NN O
of IN O
its PRP$ O
life NN O
it PRP O
provides VBZ O
the DT O
opportunity NN O
for IN O
other JJ O
actors NNS O
a DT O
to TO O
take VB O
over RP O
the DT O
malware JJ O
rental JJ O
market-share NN O
. . O

As IN O
visible JJ O
on IN O
following VBG O
chart NN O
, , O
the DT O
lifespan NN O
of IN O
many JJ O
well-known JJ O
rented VBN O
Android NNP B-System
bankers NNS O
is VBZ O
usually RB O
no RB O
more JJR O
than IN O
one CD O
or CC O
two CD O
years NNS O
. . O

When WRB O
the DT O
family NN O
ceases VBZ O
to TO O
exist VB O
a DT O
new JJ O
one CD O
is VBZ O
already RB O
available JJ O
to TO O
fill VB O
the DT O
void NN O
, , O
proving VBG O
that IN O
the DT O
demand NN O
for IN O
such JJ O
malware NN O
is VBZ O
always RB O
present JJ O
and CC O
that IN O
therefore RB O
Cerberus NNP B-Malware
has VBZ O
a DT O
good JJ O
chance NN O
to TO O
survive VB O
. . O

After IN O
the DT O
actor NN O
behind IN O
RedAlert NNP B-Malware
2 CD I-Malware
decided VBD O
to TO O
quit VB O
the DT O
rental JJ O
business NN O
, , O
we PRP O
observed VBD O
a DT O
surge NN O
in IN O
Anubis NNP B-Malware
samples NNS O
in IN O
the DT O
wild NN O
. . O

After IN O
the DT O
Anubis NNP B-Malware
actor NN O
was VBD O
allegedly RB O
arrested VBN O
and CC O
the DT O
source NN O
code NN O
was VBD O
leaked VBN O
there EX O
was VBD O
also RB O
huge JJ O
increase NN O
in IN O
the DT O
number NN O
of IN O
Anubis NNP B-Malware
samples NNS O
found VBN O
in IN O
the DT O
wild JJ O
, , O
but CC O
the DT O
new JJ O
actors NNS O
using VBG O
Anubis NNP B-Malware
have VBP O
no DT O
support NN O
or CC O
updates NNS O
. . O

Due JJ O
to TO O
this DT O
Cerberus NNP B-Malware
will MD O
come VB O
in IN O
handy JJ O
for IN O
actors NNS O
that WDT O
want VBP O
to TO O
focus VB O
on IN O
performing VBG O
fraud NN O
without IN O
having VBG O
to TO O
develop VB O
and CC O
maintain VB O
a DT O
botnet NN O
and CC O
C2 NNP O
infrastructure NN O
. . O

Analysis NN O
of IN O
evasion NN O
techniques NNS O
Along IN O
with IN O
the DT O
standard JJ O
payload NN O
and CC O
string NN O
obfuscation NN O
, , O
Cerberus NNP B-Malware
uses VBZ O
a DT O
rather RB O
interesting JJ O
technique NN O
to TO O
prevent VB O
analysis NN O
of IN O
the DT O
Trojan NNP O
. . O

Using VBG O
the DT O
device NN O
accelerometer NN O
sensor NN O
it PRP O
implements VBZ O
a DT O
simple JJ O
pedometer NN O
that WDT O
is VBZ O
used VBN O
to TO O
measure VB O
movements NNS O
of IN O
the DT O
victim NN O
. . O

The DT O
idea NN O
is VBZ O
simple JJ O
- : O
if IN O
the DT O
infected JJ O
device NN O
belongs NNS O
to TO O
a DT O
real JJ O
person NN O
, , O
sooner NN O
or CC O
later RB O
this DT O
person NN O
will MD O
move VB O
around RB O
, , O
increasing VBG O
the DT O
step NN O
counter NN O
. . O

The DT O
Trojan NNP O
uses VBZ O
this DT O
counter NN O
to TO O
activate VB O
the DT O
bot NN O
- : O
if IN O
aforementioned VBN O
step NN O
counter NN O
hits VBZ O
the DT O
pre-configured JJ O
threshold NN O
it PRP O
considers VBZ O
running VBG O
on IN O
the DT O
device NN O
to TO O
be VB O
safe JJ O
. . O

This DT O
simple JJ O
measure NN O
prevents VBZ O
the DT O
Trojan NNP O
from IN O
running VBG O
and CC O
being VBG O
analyzed VBN O
in IN O
dynamic JJ O
analysis NN O
environments NNS O
( ( O
sandboxes NNS O
) ) O
and CC O
on IN O
the DT O
test NN O
devices NNS O
of IN O
malware NN O
analysts NNS O
. . O

The DT O
code NN O
responsible JJ O
for IN O
this DT O
verification NN O
is VBZ O
shown VBN O
in IN O
the DT O
following JJ O
snippet NN O
: : O
How WRB O
it PRP O
works VBZ O
When WRB O
the DT O
malware NN O
is VBZ O
first RB O
started VBN O
on IN O
the DT O
device NN O
it PRP O
will MD O
begin VB O
by IN O
hiding VBG O
its PRP$ O
icon NN O
from IN O
the DT O
application NN O
drawer NN O
. . O

Then RB O
it PRP O
will MD O
ask VB O
for IN O
the DT O
accessibility NN O
service NN O
privilege NN O
as IN O
visible JJ O
in IN O
the DT O
following JJ O
screenshot NN O
: : O
After IN O
the DT O
user NN O
grants VBZ O
the DT O
requested JJ O
privilege NN O
, , O
Cerberus NNP B-Malware
starts VBZ O
to TO O
abuse VB O
it PRP O
by IN O
granting VBG O
itself PRP O
additional JJ O
permissions NNS O
, , O
such JJ O
as IN O
permissions NNS O
needed VBN O
to TO O
send VB O
messages NNS O
and CC O
make VB O
calls NNS O
, , O
without IN O
requiring VBG O
any DT O
user JJ O
interaction NN O
. . O

It PRP O
also RB O
disables VBZ O
Play NNP B-System
Protect NNP I-System
( ( O
Google NNP B-Organization
’ NNP O
s NN O
preinstalled VBD O
antivirus JJ O
solution NN O
) ) O
to TO O
prevent VB O
its PRP$ O
discovery NN O
and CC O
deletion NN O
in IN O
the DT O
future NN O
. . O

After IN O
conveniently RB O
granting VBG O
itself PRP O
additional JJ O
privileges NNS O
and CC O
securing VBG O
its PRP$ O
persistence NN O
on IN O
the DT O
device NN O
, , O
Cerberus NNP B-Malware
registers VBZ O
the DT O
infected JJ O
device NN O
in IN O
the DT O
botnet NN O
and CC O
waits NNS O
for IN O
commands NNS O
from IN O
the DT O
C2 NNP O
server NN O
while IN O
also RB O
being VBG O
ready JJ O
to TO O
perform VB O
overlay NN O
attacks NNS O
. . O

The DT O
commands NNS O
supported VBN O
by IN O
the DT O
analyzed JJ O
version NN O
of IN O
the DT O
Cerberus NNP B-Malware
bot NN O
are VBP O
listed VBN O
below IN O
. . O

As IN O
can MD O
be VB O
seen VBN O
, , O
the DT O
possibilities NNS O
offered VBN O
by IN O
the DT O
bot NN O
are VBP O
pretty JJ O
common JJ O
. . O

Command NNP O
Description NNP O
push NN O
Shows VBZ O
a DT O
push JJ O
notification NN O
. . O

Clicking VBG O
on IN O
thenotification NN O
will MD O
result VB O
in IN O
launching VBG O
a DT O
specified VBN O
app NN O
startApp NN O
Starts VBZ O
the DT O
specified JJ O
application NN O
getInstallApps NN O
Gets VBZ O
the DT O
list NN O
of IN O
installedapplications NNS O
on IN O
the DT O
infected JJ O
device NN O
getContacts NNS O
Gets VBZ O
the DT O
contact NN O
names NNS O
and CC O
phone NN O
numbers NNS O
from IN O
the DT O
addressbook NN O
on IN O
the DT O
infected JJ O
device NN O
deleteApplication NN O
Triggers VBZ O
the DT O
deletion NN O
of IN O
the DT O
specified JJ O
application NN O
forwardCall NN O
Enables NNP O
call NN O
forwarding NN O
to TO O
the DT O
specified VBN O
number NN O
sendSms NN O
Sends VBZ O
a DT O
text JJ O
message NN O
with IN O
specified JJ O
text NN O
from IN O
the DT O
infecteddevice NN O
to TO O
the DT O
specified VBN O
phone NN O
number NN O
startInject JJ O
Triggers NNP O
the DT O
overlay NN O
attack NN O
against IN O
the DT O
specified JJ O
application NN O
startUssd NN O

Calls VBZ O
the DT O
specified JJ O
USSD NNP O
code NN O
openUrl NN O
Opens VBZ O
the DT O
specified JJ O
URL NNP O
in IN O
the DT O
WebView NNP O
getSMS NN O
Gets NNP O
all DT O
text NN O
messages NNS O
from IN O
the DT O
infected JJ O
device NN O
killMe NN O
Triggers VBZ O
the DT O
kill NN O
switch NN O
for IN O
the DT O
bot NN O
updateModule NN O
Updates VBZ O
the DT O
payload NN O
module NN O
Cerberus NNP B-Malware
features VBZ O
Cerberus NNP B-Malware
malware NN O
has VBZ O
the DT O
same JJ O
capabilities NNS O
as IN O
most JJS O
other JJ O
Android NNP B-System
banking NN O
Trojans NNS O
such JJ O
as IN O
the DT O
use NN O
of IN O
overlay NN O
attacks NNS O
, , O
SMS NNP O
control NN O
and CC O
contact JJ O
list NN O
harvesting NN O
. . O

The DT O
Trojan NNP O
can MD O
also RB O
leverage VB O
keylogging VBG O
to TO O
broaden VB O
the DT O
attack NN O
scope NN O
. . O

Overall JJ O
, , O
Cerberus NNP B-Malware
has VBZ O
a DT O
pretty RB O
common JJ O
feature NN O
list NN O
and CC O
although IN O
the DT O
malware NN O
seems VBZ O
to TO O
have VB O
been VBN O
written VBN O
from IN O
scratch NN O
there RB O
does VBZ O
not RB O
seem VB O
to TO O
be VB O
any DT O
innovative JJ O
functionality NN O
at IN O
this DT O
time NN O
. . O

For IN O
example NN O
, , O
some DT O
of IN O
the DT O
more RBR O
advanced JJ O
banking NN O
Trojans NNPS O
now RB O
offer VBP O
features NNS O
such JJ O
as IN O
a DT O
back-connect JJ O
proxy NN O
, , O
screen-streaming NN O
and CC O
even RB O
remote VB O
control NN O
. . O

Cerberus NNP B-Malware
embeds VBZ O
the DT O
following JJ O
set NN O
of IN O
features NNS O
that WDT O
allows VBZ O
itself PRP O
to TO O
remain VB O
under IN O
the DT O
radar NN O
and CC O
successfully RB O
perform JJ O
attacks NNS O
: : O
Overlaying NN O
: : O
Dynamic NNP O
( ( O
Local JJ O
injects NNS O
obtained VBN O
from IN O
C2 NNP O
) ) O
Keylogging NNP O
SMS NNP O
harvesting NN O
: : O
SMS NNP O
listing VBG O
SMS NNP O
harvesting NN O
: : O
SMS NNP O
forwarding VBG O
Device NNP O
info NN O
collection NN O
Contact NNP O
list NN O
collection NN O
Application NNP O
listing NN O
Location NNP O
collection NN O
Overlaying NN O
: : O
Targets NNS O
list VBP O
update JJ O
SMS NNP O
: : O
Sending VBG O
Calls NNS O
: : O
USSD NNP O
request NN O
making VBG O
Calls NNS O
: : O
Call VB O
forwarding VBG O
Remote JJ O
actions NNS O
: : O
App NNP O
installing VBG O
Remote JJ O
actions NNS O
: : O
App NNP O
starting VBG O
Remote JJ O
actions NNS O
: : O
App NNP O
removal NN O
Remote NNP O
actions NNS O
: : O
Showing VBG O
arbitrary JJ O
web NN O
pages NNS O
Remote VBP O
actions NNS O
: : O
Screen-locking NN O

Notifications NNS O
: : O
Push NNP O
notifications NNS O
C2 NNP O
Resilience NN O
: : O
Auxiliary JJ O
C2 NNP O
list NN O
Self-protection NN O
: : O
Hiding VBG O
the DT O
App NNP O
icon JJ O
Self-protection NN O
: : O
Preventing VBG O
removal JJ O
Self-protection NN O
: : O
Emulation-detection JJ O
Architecture NN O
: : O
Modular JJ O
Overlay NNP O
attack NN O
Most NNP O
Android NNP O
banking NN O
Trojans NNPS O
use VBP O
overlay NN O
attacks NNS O
to TO O
trick VB O
the DT O
victim NN O
into IN O
providing VBG O
their PRP$ O
personal JJ O
information NN O
( ( O
such JJ O
as IN O
but CC O
not RB O
limited JJ O
to TO O
: : O
credit NN O
card NN O
information NN O
, , O
banking NN O
credentials NNS O
, , O
mail NN O
credentials NNS O
) ) O
and CC O
Cerberus NNP B-Malware
is VBZ O
no DT O
exception NN O
. . O

In IN O
this DT O
particular JJ O
case NN O
, , O
the DT O
bot NN O
abuses VBZ O
the DT O
accessibility NN O
service NN O
privilege NN O
to TO O
obtain VB O
the DT O
package NN O
name NN O
of IN O
the DT O
foreground NN O
application NN O
and CC O
determine VB O
whether IN O
or CC O
not RB O
to TO O
show VB O
a DT O
phishing NN O
overlay NN O
window NN O
, , O
as IN O
shown VBN O
in IN O
the DT O
following JJ O
code NN O
snippet NN O
: : O
Targets VBZ O
Some DT O
examples NNS O
of IN O
phishing NN O
overlays NNS O
are VBP O
shown VBN O
below IN O
. . O

They PRP O
exist VBP O
in IN O
two CD O
types NNS O
: : O
the DT O
credentials NNS O
stealers NNS O
( ( O
first JJ O
2 CD O
screenshots NNS O
) ) O
and CC O
the DT O
credit NN O
card NN O
grabbers NNS O
( ( O
last JJ O
screenshot NN O
) ) O
. . O

The DT O
only JJ O
active JJ O
target NN O
list NN O
observed VBD O
in IN O
the DT O
wild NN O
is VBZ O
available JJ O
in IN O
the DT O
appendix NN O
and CC O
contains VBZ O
a DT O
total NN O
of IN O
30 CD O
unique JJ O
targets NNS O
. . O

It PRP O
is VBZ O
interesting VBG O
to TO O
observe VB O
that IN O
the DT O
actual JJ O
target NN O
list NN O
contains NNS O
: : O
7 CD O
French JJ O
banking NN O
apps NN O
7 CD O
U.S. NNP O
banking NN O
apps RB O
1 CD O
Japanese JJ O
banking NN O
app JJ O
15 CD O
non-banking JJ O
apps NN O
This DT O
uncommon JJ O
target NN O
list NN O
might MD O
either RB O
be VB O
the DT O
result NN O
of IN O
specific JJ O
customer NN O
demand NN O
, , O
or CC O
due JJ O
to TO O
some DT O
actors NNS O
having VBG O
partially RB O
reused VBN O
an DT O
existing VBG O
target NN O
list NN O
. . O

Conclusion NNP O
Although IN O
not RB O
yet RB O
mature JJ O
enough RB O
to TO O
provide VB O
the DT O
equivalent NN O
of IN O
a DT O
full-blown JJ O
set NN O
of IN O
Android NNP B-System
banking NN O
malware NN O
features NNS O
( ( O
such JJ O
as IN O
RAT NNP O
, , O
RAT NNP O
with IN O
ATS NNP O
( ( O
Automated NNP O
